url,normalized_url,path,query,type,source_page,anchor_text,status_code,final_url,is_parameter_url,suspected_duplicate_group,content_type,error
https://biocom.kr/shop_view/317,https://biocom.kr/shop_view/317,/shop_view/317,,category,sitemap,,200,https://biocom.kr/shop_view/317,false,https://biocom.kr/shop_view/317,text/html; charset=utf-8,
https://biocom.kr/shop_view/386,https://biocom.kr/shop_view/386,/shop_view/386,,category,sitemap,,200,https://biocom.kr/shop_view/386,false,https://biocom.kr/shop_view/386,text/html; charset=utf-8,
https://biocom.kr/shop_view/468,https://biocom.kr/shop_view/468,/shop_view/468,,category,sitemap,,200,https://biocom.kr/shop_view/468,false,https://biocom.kr/shop_view/468,text/html; charset=utf-8,
https://biocom.kr/shop_view/467,https://biocom.kr/shop_view/467,/shop_view/467,,category,sitemap,,200,https://biocom.kr/shop_view/467,false,https://biocom.kr/shop_view/467,text/html; charset=utf-8,
https://biocom.kr/shop_view/463,https://biocom.kr/shop_view/463,/shop_view/463,,category,sitemap,,200,https://biocom.kr/shop_view/463,false,https://biocom.kr/shop_view/463,text/html; charset=utf-8,
https://biocom.kr/shop_view/465,https://biocom.kr/shop_view/465,/shop_view/465,,category,sitemap,,200,https://biocom.kr/shop_view/465,false,https://biocom.kr/shop_view/465,text/html; charset=utf-8,
https://biocom.kr/shop_view/462,https://biocom.kr/shop_view/462,/shop_view/462,,category,sitemap,,200,https://biocom.kr/shop_view/462,false,https://biocom.kr/shop_view/462,text/html; charset=utf-8,
https://biocom.kr/shop_view/461,https://biocom.kr/shop_view/461,/shop_view/461,,category,sitemap,,200,https://biocom.kr/shop_view/461,false,https://biocom.kr/shop_view/461,text/html; charset=utf-8,
https://biocom.kr/shop_view/458,https://biocom.kr/shop_view/458,/shop_view/458,,category,sitemap,,200,https://biocom.kr/shop_view/458,false,https://biocom.kr/shop_view/458,text/html; charset=utf-8,
https://biocom.kr/shop_view/460,https://biocom.kr/shop_view/460,/shop_view/460,,category,sitemap,,200,https://biocom.kr/shop_view/460,false,https://biocom.kr/shop_view/460,text/html; charset=utf-8,
https://biocom.kr/shop_view/459,https://biocom.kr/shop_view/459,/shop_view/459,,category,sitemap,,200,https://biocom.kr/shop_view/459,false,https://biocom.kr/shop_view/459,text/html; charset=utf-8,
https://biocom.kr/shop_view/457,https://biocom.kr/shop_view/457,/shop_view/457,,category,sitemap,,200,https://biocom.kr/shop_view/457,false,https://biocom.kr/shop_view/457,text/html; charset=utf-8,
https://biocom.kr/shop_view/455,https://biocom.kr/shop_view/455,/shop_view/455,,category,sitemap,,200,https://biocom.kr/shop_view/455,false,https://biocom.kr/shop_view/455,text/html; charset=utf-8,
