source_file,source_row,date_raw,date_iso,date_quality,brand,management_memo,landing_url_raw,landing_host,landing_path,landing_path_with_idx,landing_path_canonical,ledger_path_candidates,utm_source,utm_medium,utm_campaign,utm_content,utm_term,generated_url,short_url,primary_alias_key,primary_alias_field,alias_kind,channel_bucket,product_family_hint,suggested_mapping_grade,suggested_use,quality_flags,existing_mapping_status,existing_selected_campaign_id,existing_selected_campaign_name,existing_confidence,existing_review_reason
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,566,,,unparsed_or_blank,,해외직구옵션배너_자몽씨+클린,https://biocom.kr/supplements/?idx=172,biocom.kr,/supplements,/supplements?idx=172,supplements,/supplements,optinbanner_seedXclean,optinbanner_seedXclean,optinbanner_seedXclean,optinbanner_seedXclean,,https://biocom.kr/supplements/?idx=172&utm_source=optinbanner_seedxclean&utm_medium=optinbanner_seedxclean&utm_campaign=optinbanner_seedXclean&utm_content=optinbanner_seedXclean,,optinbanner_seedXclean,utm_campaign,non_meta_campaign_alias,other_utm,unknown,C_landing_alias_candidate,랜딩/UTM 별칭 후보. 광고 여부 확인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,568,241017,2024-10-17,yymmdd,팀키토,음식물과민증검사_스마트스토어lms,https://biocom.kr/igg_store/?idx=85,biocom.kr,/igg_store,/igg_store?idx=85,iggstore,/igg_store;/iggstore,naversmartstorelmsallergy,naversmartstorelmsallergy,naversmartstorelmsallergy,naversmartstorelmsallergy,,https://biocom.kr/igg_store/?idx=85&utm_source=naversmartstorelmsallergy&utm_medium=naversmartstorelmsallergy&utm_campaign=naversmartstorelmsallergy&utm_content=naversmartstorelmsallergy,,naversmartstorelmsallergy,utm_campaign,non_meta_campaign_alias,naver_or_search_content,igg,C_landing_alias_candidate,랜딩/UTM 별칭 후보. 광고 여부 확인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,569,,,unparsed_or_blank,,,https://biocom.kr/igg_store/?idx=85,biocom.kr,/igg_store,/igg_store?idx=85,iggstore,/igg_store;/iggstore,kakaomessagecrmallergy,kakaomessagecrmallergy,kakaomessagecrmallergy,kakaomessagecrmallergy,,https://biocom.kr/igg_store/?idx=85&utm_source=kakaomessagecrmallergy&utm_medium=kakaomessagecrmallergy&utm_campaign=kakaomessagecrmallergy&utm_content=kakaomessagecrmallergy,,kakaomessagecrmallergy,utm_campaign,non_meta_campaign_alias,kakao_crm_or_ad,igg,C_landing_alias_candidate,랜딩/UTM 별칭 후보. 광고 여부 확인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,571,,,unparsed_or_blank,,스트레스노화분석 블로그 상위노출,https://biocom.kr/hormon_store/?idx=219,biocom.kr,/hormon_store,/hormon_store?idx=219,hormonstore,/hormon_store;/hormonstore,stressage_topblog,stressage_topblog,stressage_topblog,stressage_topblog,,https://biocom.kr/hormon_store/?idx=219&utm_source=stressage_topblog&utm_medium=stressage_topblog&utm_campaign=stressage_topblog&utm_content=stressage_topblog,https://bit.ly/48cT2iU,stressage_topblog,utm_campaign,non_meta_campaign_alias,other_utm,hormone,C_landing_alias_candidate,랜딩/UTM 별칭 후보. 광고 여부 확인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,573,241019,2024-10-19,yymmdd,바이오컴,네이버광고_브검_PC_비대면검사버튼,https://biocom.kr/inspection,biocom.kr,/inspection,/inspection,inspection,/inspection,naver_sa_brandsearch_button_service,naver_sa_brandsearch_button_service,naver_sa_brandsearch_button_service,naver_sa_brandsearch_button_service,,https://biocom.kr/inspection?utm_source=naver_sa_brandsearch_button_service&utm_medium=naver_sa_brandsearch_button_service&utm_campaign=naver_sa_brandsearch_button_service&utm_content=naver_sa_brandsearch_button_service,,naver_sa_brandsearch_button_service,utm_campaign,non_meta_campaign_alias,naver_or_search_content,service_or_kit,C_landing_alias_candidate,랜딩/UTM 별칭 후보. 광고 여부 확인 필요,control_char_cleaned,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,574,241019,2024-10-19,yymmdd,바이오컴,네이버광고_브검_PC_맞춤영양솔루션버튼,https://biocom.kr/inspection,biocom.kr,/inspection,/inspection,inspection,/inspection,naver_sa_brandsearch_button_solution,naver_sa_brandsearch_button_solution,naver_sa_brandsearch_button_solution,naver_sa_brandsearch_button_solution,,https://biocom.kr/inspection?utm_source=naver_sa_brandsearch_button_solution&utm_medium=naver_sa_brandsearch_button_solution&utm_campaign=naver_sa_brandsearch_button_solution&utm_content=naver_sa_brandsearch_button_solution,,naver_sa_brandsearch_button_solution,utm_campaign,non_meta_campaign_alias,naver_or_search_content,unknown,C_landing_alias_candidate,랜딩/UTM 별칭 후보. 광고 여부 확인 필요,control_char_cleaned,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,575,241021,2024-10-21,yymmdd,바이오컴,제제로운(지혜님) 지연성&모발검사 2차 공구,https://biocom.kr/grouppurchase,biocom.kr,/grouppurchase,/grouppurchase,grouppurchase,/grouppurchase,jeje09_2nd_mineraligg,jeje09_2nd_mineraligg,jeje09_2nd_mineraligg,jeje09_2nd_mineraligg,,https://biocom.kr/grouppurchase?utm_source=jeje09_2nd_mineraligg&utm_medium=jeje09_2nd_mineraligg&utm_campaign=jeje09_2nd_mineraligg&utm_content=jeje09_2nd_mineraligg,https://bit.ly/3A6Oxd2,jeje09_2nd_mineraligg,utm_campaign,non_meta_campaign_alias,influencer_group_purchase_non_meta,igg,C_landing_alias_candidate,랜딩/UTM 별칭 후보. 광고 여부 확인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,577,241022,2024-10-22,yymmdd,바이오컴펫,장바구니 미구매+1시간 후 캠페인,https://biocompet.kr/shop_cart,biocompet.kr,/shop_cart,/shop_cart,shopcart,/shop_cart;/shopcart,cart+hour_pet,cart+hour_pet,cart+hour_pet,cart+hour_pet,,https://biocompet.kr/shop_cart?utm_source=cart%2Bhour_pet&utm_medium=cart%2Bhour_pet&utm_campaign=cart%2Bhour_pet&utm_content=cart%2Bhour_pet,,cart+hour_pet,utm_campaign,non_meta_campaign_alias,other_utm,unknown,C_landing_alias_candidate,랜딩/UTM 별칭 후보. 광고 여부 확인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,582,241023,2024-10-23,yymmdd,바이오컴,바이오밸런스 정기구독(2회 이상),https://biocom.kr/shop_view/?idx=235,biocom.kr,/shop_view,/shop_view?idx=235,shopview,/shop_view;/shopview,reviewpoint_BB,reviewpoint_BB,reviewpoint_BB,reviewpoint_BB,,https://biocom.kr/shop_view/?idx=235&utm_source=reviewpoint_bb&utm_medium=reviewpoint_bb&utm_campaign=reviewpoint_BB&utm_content=reviewpoint_BB,,reviewpoint_BB,utm_campaign,non_meta_campaign_alias,other_utm,unknown,C_landing_alias_candidate,랜딩/UTM 별칭 후보. 광고 여부 확인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,583,,,unparsed_or_blank,,뉴로마스터 정기구독(2회 이상),https://biocom.kr/shop_view/?idx=236,biocom.kr,/shop_view,/shop_view?idx=236,shopview,/shop_view;/shopview,reviewpoint_NR,reviewpoint_NR,reviewpoint_NR,reviewpoint_NR,,https://biocom.kr/shop_view/?idx=236&utm_source=reviewpoint_nr&utm_medium=reviewpoint_nr&utm_campaign=reviewpoint_NR&utm_content=reviewpoint_NR,,reviewpoint_NR,utm_campaign,non_meta_campaign_alias,other_utm,supplements,C_landing_alias_candidate,랜딩/UTM 별칭 후보. 광고 여부 확인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,584,,,unparsed_or_blank,,클린밸런스 정기구독(2회 이상),https://biocom.kr/shop_view/?idx=238,biocom.kr,/shop_view,/shop_view?idx=238,shopview,/shop_view;/shopview,reviewpoint_CL,reviewpoint_CL,reviewpoint_CL,reviewpoint_CL,,https://biocom.kr/shop_view/?idx=238&utm_source=reviewpoint_cl&utm_medium=reviewpoint_cl&utm_campaign=reviewpoint_CL&utm_content=reviewpoint_CL,,reviewpoint_CL,utm_campaign,non_meta_campaign_alias,other_utm,unknown,C_landing_alias_candidate,랜딩/UTM 별칭 후보. 광고 여부 확인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,585,,,unparsed_or_blank,,풍성밸런스 정기구독(2회 이상),https://biocom.kr/shop_view/?idx=237,biocom.kr,/shop_view,/shop_view?idx=237,shopview,/shop_view;/shopview,reviewpoint_PS,reviewpoint_PS,reviewpoint_PS,reviewpoint_PS,,https://biocom.kr/shop_view/?idx=237&utm_source=reviewpoint_ps&utm_medium=reviewpoint_ps&utm_campaign=reviewpoint_PS&utm_content=reviewpoint_PS,,reviewpoint_PS,utm_campaign,non_meta_campaign_alias,other_utm,supplements,C_landing_alias_candidate,랜딩/UTM 별칭 후보. 광고 여부 확인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,589,241025,2024-10-25,yymmdd,바이오컴,메타광고_종합호르몬검사_성_생리,https://thecleancoffee.com/thecleancoffee_store/?idx=4,thecleancoffee.com,/thecleancoffee_store,/thecleancoffee_store?idx=4,thecleancoffeestore,/thecleancoffee_store;/thecleancoffeestore,meta_hormone_period_video,meta_hormone_period_video,meta_hormone_period_video,meta_hormone_period_video,,https://thecleancoffee.com/thecleancoffee_store/?idx=4&utm_source=meta_hormone_period_video&utm_medium=meta_hormone_period_video&utm_campaign=meta_hormone_period_video&utm_content=meta_hormone_period_video,,meta_hormone_period_video,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,hormone,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,590,241025,2024-10-25,yymmdd,바이오컴,메타광고_종합호르몬검사_갱년기_우울한엄마,https://biocom.kr/hormon_store/?idx=251,biocom.kr,/hormon_store,/hormon_store?idx=251,hormonstore,/hormon_store;/hormonstore,meta_hormone_climacteric_mom,meta_hormone_climacteric_mom,meta_hormone_climacteric_mom,meta_hormone_climacteric_mom,,https://biocom.kr/hormon_store/?idx=251&utm_source=meta_hormone_climacteric_mom&utm_medium=meta_hormone_climacteric_mom&utm_campaign=meta_hormone_climacteric_mom&utm_content=meta_hormone_climacteric_mom,,meta_hormone_climacteric_mom,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,hormone,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,591,241025,2024-10-25,yymmdd,바이오컴,메타광고_종합호르몬검사_갱년기_엄마아빠,https://biocom.kr/hormon_store/?idx=251,biocom.kr,/hormon_store,/hormon_store?idx=251,hormonstore,/hormon_store;/hormonstore,meta_hormone_climacteric_parents,meta_hormone_climacteric_parents,meta_hormone_climacteric_parents,meta_hormone_climacteric_parents,,https://biocom.kr/hormon_store/?idx=251&utm_source=meta_hormone_climacteric_parents&utm_medium=meta_hormone_climacteric_parents&utm_campaign=meta_hormone_climacteric_parents&utm_content=meta_hormone_climacteric_parents,,meta_hormone_climacteric_parents,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,hormone,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,592,241025,2024-10-25,yymmdd,바이오컴,메타광고_종합호르몬검사_갱년기_부모님,https://biocom.kr/hormon_store/?idx=251,biocom.kr,/hormon_store,/hormon_store?idx=251,hormonstore,/hormon_store;/hormonstore,meta_hormone_climacteric_howto,meta_hormone_climacteric_howto,meta_hormone_climacteric_howto,meta_hormone_climacteric_howto,,https://biocom.kr/hormon_store/?idx=251&utm_source=meta_hormone_climacteric_howto&utm_medium=meta_hormone_climacteric_howto&utm_campaign=meta_hormone_climacteric_howto&utm_content=meta_hormone_climacteric_howto,,meta_hormone_climacteric_howto,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,hormone,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,593,241025,2024-10-25,yymmdd,바이오컴,메타광고_종합호르몬검사_갱년기_체온,https://biocom.kr/hormon_store/?idx=251,biocom.kr,/hormon_store,/hormon_store?idx=251,hormonstore,/hormon_store;/hormonstore,meta_hormone_climacteric_temperature,meta_hormone_climacteric_temperature,meta_hormone_climacteric_temperature,meta_hormone_climacteric_temperature,,https://biocom.kr/hormon_store/?idx=251&utm_source=meta_hormone_climacteric_temperature&utm_medium=meta_hormone_climacteric_temperature&utm_campaign=meta_hormone_climacteric_temperature&utm_content=meta_hormone_climacteric_temperature,,meta_hormone_climacteric_temperature,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,hormone,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,594,241025,2024-10-25,yymmdd,바이오컴,메타광고_스트레스노화_불면,https://biocom.kr/hormon_store/?idx=219,biocom.kr,/hormon_store,/hormon_store?idx=219,hormonstore,/hormon_store;/hormonstore,meta_hormone_stress_rackofsleep,meta_hormone_stress_rackofsleep,meta_hormone_stress_rackofsleep,meta_hormone_stress_rackofsleep,,https://biocom.kr/hormon_store/?idx=219&utm_source=meta_hormone_stress_rackofsleep&utm_medium=meta_hormone_stress_rackofsleep&utm_campaign=meta_hormone_stress_rackofsleep&utm_content=meta_hormone_stress_rackofsleep,,meta_hormone_stress_rackofsleep,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,hormone,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,595,241025,2024-10-25,yymmdd,바이오컴,메타광고_스트레스노화_만성피로,https://biocom.kr/hormon_store/?idx=219,biocom.kr,/hormon_store,/hormon_store?idx=219,hormonstore,/hormon_store;/hormonstore,meta_hormone_stress_tireness,meta_hormone_stress_tireness,meta_hormone_stress_tireness,meta_hormone_stress_tireness,,https://biocom.kr/hormon_store/?idx=219&utm_source=meta_hormone_stress_tireness&utm_medium=meta_hormone_stress_tireness&utm_campaign=meta_hormone_stress_tireness&utm_content=meta_hormone_stress_tireness,,meta_hormone_stress_tireness,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,hormone,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,596,241025,2024-10-25,yymmdd,바이오컴,메타광고_스트레스노화_우울,https://biocom.kr/hormon_store/?idx=219,biocom.kr,/hormon_store,/hormon_store?idx=219,hormonstore,/hormon_store;/hormonstore,meta_hormone_stress_sadness,meta_hormone_stress_sadness,meta_hormone_stress_sadness,meta_hormone_stress_sadness,,https://biocom.kr/hormon_store/?idx=219&utm_source=meta_hormone_stress_sadness&utm_medium=meta_hormone_stress_sadness&utm_campaign=meta_hormone_stress_sadness&utm_content=meta_hormone_stress_sadness,,meta_hormone_stress_sadness,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,hormone,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,597,241025,2024-10-25,yymmdd,바이오컴,메타광고_스트레스노화_식욕_카드뉴스,https://biocom.kr/hormon_store/?idx=219,biocom.kr,/hormon_store,/hormon_store?idx=219,hormonstore,/hormon_store;/hormonstore,meta_stress_appetite_cardnews1,meta_stress_appetite_cardnews1,meta_stress_appetite_cardnews1,meta_stress_appetite_cardnews1,,https://biocom.kr/hormon_store/?idx=219&utm_source=meta_stress_appetite_cardnews1&utm_medium=meta_stress_appetite_cardnews1&utm_campaign=meta_stress_appetite_cardnews1&utm_content=meta_stress_appetite_cardnews1,,meta_stress_appetite_cardnews1,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,hormone,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,598,241025,2024-10-25,yymmdd,바이오컴,메타광고_스트레스노화_식욕_카드뉴스2,https://biocom.kr/hormon_store/?idx=219,biocom.kr,/hormon_store,/hormon_store?idx=219,hormonstore,/hormon_store;/hormonstore,meta_stress_appetite_cardnews2,meta_stress_appetite_cardnews2,meta_stress_appetite_cardnews2,meta_stress_appetite_cardnews2,,https://biocom.kr/hormon_store/?idx=219&utm_source=meta_stress_appetite_cardnews2&utm_medium=meta_stress_appetite_cardnews2&utm_campaign=meta_stress_appetite_cardnews2&utm_content=meta_stress_appetite_cardnews2,,meta_stress_appetite_cardnews2,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,hormone,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,599,241025,2024-10-25,yymmdd,바이오컴,메타광고_스트레스노화_식욕_카드뉴스3,https://biocom.kr/hormon_store/?idx=219,biocom.kr,/hormon_store,/hormon_store?idx=219,hormonstore,/hormon_store;/hormonstore,meta_stress_appetite_cardnews3,meta_stress_appetite_cardnews3,meta_stress_appetite_cardnews3,meta_stress_appetite_cardnews3,,https://biocom.kr/hormon_store/?idx=219&utm_source=meta_stress_appetite_cardnews3&utm_medium=meta_stress_appetite_cardnews3&utm_campaign=meta_stress_appetite_cardnews3&utm_content=meta_stress_appetite_cardnews3,,meta_stress_appetite_cardnews3,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,hormone,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,600,241025,2024-10-25,yymmdd,바이오컴,메타광고_스트레스노화_식욕_카드뉴스4,https://biocom.kr/hormon_store/?idx=219,biocom.kr,/hormon_store,/hormon_store?idx=219,hormonstore,/hormon_store;/hormonstore,meta_stress_appetite_cardnews4,meta_stress_appetite_cardnews4,meta_stress_appetite_cardnews4,meta_stress_appetite_cardnews4,,https://biocom.kr/hormon_store/?idx=219&utm_source=meta_stress_appetite_cardnews4&utm_medium=meta_stress_appetite_cardnews4&utm_campaign=meta_stress_appetite_cardnews4&utm_content=meta_stress_appetite_cardnews4,,meta_stress_appetite_cardnews4,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,hormone,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,601,241025,2024-10-25,yymmdd,바이오컴,메타광고_스트레스노화_식욕_카드뉴스4,https://biocom.kr/hormon_store/?idx=219,biocom.kr,/hormon_store,/hormon_store?idx=219,hormonstore,/hormon_store;/hormonstore,meta_stress_appetite_video,meta_stress_appetite_video,meta_stress_appetite_video,meta_stress_appetite_video,,https://biocom.kr/hormon_store/?idx=219&utm_source=meta_stress_appetite_video&utm_medium=meta_stress_appetite_video&utm_campaign=meta_stress_appetite_video&utm_content=meta_stress_appetite_video,,meta_stress_appetite_video,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,hormone,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,control_char_cleaned,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,602,241025,2024-10-25,yymmdd,바이오컴,메타광고_종합호르몬검사_갱년기_불면증_영상,https://biocom.kr/hormon_store/?idx=251,biocom.kr,/hormon_store,/hormon_store?idx=251,hormonstore,/hormon_store;/hormonstore,meta_hormone_climacteric_temperature_video,meta_hormone_climacteric_temperature_video,meta_hormone_climacteric_temperature_video,meta_hormone_climacteric_temperature_video,,https://biocom.kr/hormon_store/?idx=251&utm_source=meta_hormone_climacteric_temperature_video&utm_medium=meta_hormone_climacteric_temperature_video&utm_campaign=meta_hormone_climacteric_temperature_video&utm_content=meta_hormone_climacteric_temperature_video,,meta_hormone_climacteric_temperature_video,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,hormone,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,603,241028,2024-10-28,yymmdd,바이오컴,유기산 솔루션) 엔자임 베네핏,https://biocom.kr/supplements/?idx=31,biocom.kr,/supplements,/supplements?idx=31,supplements,/supplements,metabolism_enzymebenefit,metabolism_enzymebenefit,metabolism_enzymebenefit,metabolism_enzymebenefit,,https://biocom.kr/supplements/?idx=31&utm_source=metabolism_enzymebenefit&utm_medium=metabolism_enzymebenefit&utm_campaign=metabolism_enzymebenefit&utm_content=metabolism_enzymebenefit,https://bit.ly/4ezxG0E,metabolism_enzymebenefit,utm_campaign,non_meta_campaign_alias,meta_paid_or_meta_candidate,organicacid,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,604,241028,2024-10-28,yymmdd,바이오컴,유기산 솔루션) 메가프로바이오틱스ND50,https://biocom.kr/supplementsmall/?idx=21,biocom.kr,/supplementsmall,/supplementsmall?idx=21,supplementsmall,/supplementsmall,metabolism_ND50,metabolism_ND50,metabolism_ND50,metabolism_ND50,,https://biocom.kr/supplementsmall/?idx=21&utm_source=metabolism_nd50&utm_medium=metabolism_nd50&utm_campaign=metabolism_ND50&utm_content=metabolism_ND50,https://bit.ly/4fmzVFm,metabolism_ND50,utm_campaign,non_meta_campaign_alias,meta_paid_or_meta_candidate,organicacid,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,605,241028,2024-10-28,yymmdd,바이오컴,유기산 솔루션) L-글루타민,https://biocom.kr/supplementsmall/?idx=115,biocom.kr,/supplementsmall,/supplementsmall?idx=115,supplementsmall,/supplementsmall,metabolism_glutamine,metabolism_glutamine,metabolism_glutamine,metabolism_glutamine,,https://biocom.kr/supplementsmall/?idx=115&utm_source=metabolism_glutamine&utm_medium=metabolism_glutamine&utm_campaign=metabolism_glutamine&utm_content=metabolism_glutamine,https://bit.ly/3Oewcyf,metabolism_glutamine,utm_campaign,non_meta_campaign_alias,meta_paid_or_meta_candidate,organicacid,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,606,241028,2024-10-28,yymmdd,바이오컴,유기산 솔루션) 클린밸런스,https://biocom.kr/supplements/?idx=172,biocom.kr,/supplements,/supplements?idx=172,supplements,/supplements,metabolism_clean,metabolism_clean,metabolism_clean,metabolism_clean,,https://biocom.kr/supplements/?idx=172&utm_source=metabolism_clean&utm_medium=metabolism_clean&utm_campaign=metabolism_clean&utm_content=metabolism_clean,https://bit.ly/3YhxflA,metabolism_clean,utm_campaign,non_meta_campaign_alias,meta_paid_or_meta_candidate,organicacid,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,607,241107,2024-11-07,yymmdd,바이오컴,유기산 솔루션) 음식물 과민증 검사,https://biocom.kr/igg_store/?idx=85,biocom.kr,/igg_store,/igg_store?idx=85,iggstore,/igg_store;/iggstore,metabolism_igg,metabolism_igg,metabolism_igg,metabolism_igg,,https://biocom.kr/igg_store/?idx=85&utm_source=metabolism_igg&utm_medium=metabolism_igg&utm_campaign=metabolism_igg&utm_content=metabolism_igg,https://bit.ly/3AljOJB,metabolism_igg,utm_campaign,non_meta_campaign_alias,meta_paid_or_meta_candidate,igg,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,608,241107,2024-11-07,yymmdd,바이오컴,유기산 솔루션) 썬화이버,https://biocom.kr/supplements/?idx=173,biocom.kr,/supplements,/supplements?idx=173,supplements,/supplements,metabolism_sunfiber,metabolism_sunfiber,metabolism_sunfiber,metabolism_sunfiber,,https://biocom.kr/supplements/?idx=173&utm_source=metabolism_sunfiber&utm_medium=metabolism_sunfiber&utm_campaign=metabolism_sunfiber&utm_content=metabolism_sunfiber,https://bit.ly/3NVDcjc,metabolism_sunfiber,utm_campaign,non_meta_campaign_alias,meta_paid_or_meta_candidate,organicacid,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,609,241108,2024-11-08,yymmdd,바이오컴,유기산 솔루션) 자몽씨추출물,https://biocom.kr/supplementsmall/?idx=116,biocom.kr,/supplementsmall,/supplementsmall?idx=116,supplementsmall,/supplementsmall,metabolism_jamongssi,metabolism_jamongssi,metabolism_jamongssi,metabolism_jamongssi,,https://biocom.kr/supplementsmall/?idx=116&utm_source=metabolism_jamongssi&utm_medium=metabolism_jamongssi&utm_campaign=metabolism_jamongssi&utm_content=metabolism_jamongssi,https://bit.ly/3AxEqy8,metabolism_jamongssi,utm_campaign,non_meta_campaign_alias,meta_paid_or_meta_candidate,organicacid,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,610,241108,2024-11-08,yymmdd,바이오컴,유기산 솔루션) 아드레날라이즈,https://biocom.kr/shop_view/?idx=234,biocom.kr,/shop_view,/shop_view?idx=234,shopview,/shop_view;/shopview,metabolism_adrenalyze,metabolism_adrenalyze,metabolism_adrenalyze,metabolism_adrenalyze,,https://biocom.kr/shop_view/?idx=234&utm_source=metabolism_adrenalyze&utm_medium=metabolism_adrenalyze&utm_campaign=metabolism_adrenalyze&utm_content=metabolism_adrenalyze,https://bit.ly/4fD01Ef,metabolism_adrenalyze,utm_campaign,non_meta_campaign_alias,meta_paid_or_meta_candidate,organicacid,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
